"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"247","interesting",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"248","intimidating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","involved",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"250","irrational",3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"251","irresponsible",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"252","irritable",6,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0
"253","irritated",5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
"254","irritating",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"255","jealous",9,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1
"256","joyful",8,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
"257","kind",13,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"258","kind-hearted",6,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
"259","knowledgeable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","laid-back",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261","laughing",4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"262","lazy",9,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1
"263","level-headed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","liberal",12,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
"265","likeable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","little",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"267","lively",10,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0
"268","logical",6,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
"269","lonely",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"270","lonesome",5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
"271","loud",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"272","lovable",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"273","lovely",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"274","loving",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"275","loyal",6,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"276","lucky",13,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"277","masculine",4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"278","materialistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","mature",5,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
"280","mean",9,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1
"281","messy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","middle-class",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","middle-aged",7,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
"284","modest",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"285","moody",4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
"286","motherly",8,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0
"287","muscular",7,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0
"288","naive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","narrow-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","natural",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"291","neat",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"292","needy",7,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1
"293","negative",12,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1
"294","neglected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","neighborly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","nervous",13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"297","nice",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"298","noisy",9,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1
"299","normal",3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"300","nosy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","obnoxious",10,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
"302","observant",13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"303","obsessive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","offensive",13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"305","old-fashioned",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"306","old",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"307","open",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"308","open-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","opinionated",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"310","optimistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","ordinary",13,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"312","organized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","original",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"314","outgoing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","outspoken",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"316","outstanding",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"317","overrated",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"318","overworked",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"319","passionate",12,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
"320","pathetic",12,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"321","patient",9,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0
"322","peaceful",12,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
"323","perceptive",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"324","persistent",5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"325","persuasive",10,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1
"326","phony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","plain",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"328","playful",8,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0
"329","pleasant",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"330","pleased",13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"331","pleasing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","polite",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"333","poor",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"334","popular",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"335","positive",10,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1
"336","possessive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","powerful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"338","practical",13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"339","predictable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","prejudiced",3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"341","preoccupied",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","presentable",5,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
"343","pretty",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"344","private",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"345","procrastinating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","productive",5,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
"347","professional",14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"348","prominent",9,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
"349","prompt",6,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
"350","proper",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"351","prosperous",10,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
"352","protective",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","proud",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"354","punctual",12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
"355","quiet",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"356","radical",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"357","realistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","reasonable",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"359","rebellious",8,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1
"360","reckless",8,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1
"361","relaxed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","reliable",3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"363","religious",11,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
"364","remarkable",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"365","resourceful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","respectable",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"367","respected",9,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0
"368","respectful",13,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"369","responsible",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"370","retarded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","rich",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"372","ridiculous",13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"373","romantic",9,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0
"374","rough",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"375","rowdy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","rude",12,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"377","rushed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","sad",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"379","sarcastic",7,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
"380","satisfied",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"381","scared",7,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"382","secure",6,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
"383","seductive",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"384","self-conscious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","self-confident",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386","self-assured",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"387","self-supporting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388","self-sufficient",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"389","self-centered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","selfish",9,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0
"391","senile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392","sensible",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"393","sensitive",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"394","sentimental",7,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
"395","serious",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"396","sexy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397","shallow",7,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1
"398","short-tempered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","short",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"400","shy",10,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1
"401","sincere",4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"402","skilled",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"403","skillful",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"404","skinny",4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"405","sleepy",9,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1
"406","slender",9,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1
"407","slim",5,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
"408","sloppy",5,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"409","smart",13,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"410","snobbish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","sociable",3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"412","social",14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"413","soft-spoken",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"414","sophisticated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","spoiled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416","spontaneous",5,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"417","stable",11,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1
"418","stingy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","straightforward",7,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0
"420","strange",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"421","strict",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"422","strong",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"423","stubborn",4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
"424","stuck-up",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"425","stupid",13,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"426","successful",12,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"427","superstitious",3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"428","supportive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","surprised",13,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
"430","suspicious",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"431","sweet",14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"432","sympathetic",4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"433","talented",5,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
"434","talkative",5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
"435","tall",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"436","temperamental",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","tense",4,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
"438","terrible",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"439","terrific",14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"440","thankful",12,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"441","thin",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"442","thinking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","thorough",11,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0
"444","thoughtful",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"445","thoughtless",3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"446","tiny",11,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
"447","tired",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"448","tolerant",3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"449","tough",9,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1
"450","traditional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","troubled",14,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"452","trusted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","trusting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","trustworthy",6,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0
"455","truthful",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"456","unattractive",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"457","uncomfortable",13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"458","undependable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","understandable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","understanding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","uneducated",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"462","unemployed",4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"463","unfair",5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"464","unfaithful",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"465","unforgettable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","unfriendly",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"467","ungraceful",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","unhappy",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"469","uninhibited",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470","unlucky",12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"471","unpopular",5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
"472","unpredictable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","unreasonable",13,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"474","unreliable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","unstable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","unsure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","unusual",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"478","upset",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","useful",14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"480","valuable",13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"481","violent",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"482","warm-hearted",4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
"483","warm",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"484","wasteful",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"485","weak",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"486","wealthy",9,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1
"487","weird",6,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
"488","well-adjusted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","well",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490","well-known",11,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1
"491","well-to-do",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"492","well-liked",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","wise",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"494","wishy-washy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","witty",2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"496","wonderful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"497","worthy",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"498","young",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"499","youthful",15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
